transaction_id,transaction_time,card_id,merchant_id,amount,is_fraud
T7044,2025-01-31 19:14:00,C00968,M0031,100.18,0
T9875,2025-01-31 19:18:00,C00722,M0427,7.31,0
T3065,2025-01-31 19:23:00,C01125,M0048,40.05,0
T4837,2025-01-31 19:29:00,C00178,M0163,66.6,0
T7393,2025-01-31 19:37:00,C01617,M0242,6.98,0
T4412,2025-01-31 19:46:00,C01728,M0084,25.82,0
T4542,2025-01-31 19:46:00,C00076,M0238,83.22,0
T6611,2025-01-31 19:47:00,C01732,M0047,19.16,1
T3097,2025-01-31 20:09:00,C01485,M0464,17.23,0
T1604,2025-01-31 20:13:00,C01348,M0455,18.9,0
T6126,2025-01-31 20:14:00,C01762,M0215,4.21,0
T485,2025-01-31 20:25:00,C00501,M0459,20.47,0
T9251,2025-01-31 20:33:00,C01813,M0038,9.31,0
T4597,2025-01-31 20:35:00,C01024,M0134,8.02,0
T5806,2025-01-31 20:39:00,C00916,M0175,88.37,0
T9712,2025-01-31 20:58:00,C01884,M0180,37.22,0
T7899,2025-01-31 21:00:00,C00958,M0108,9.96,0
T6307,2025-01-31 21:02:00,C00948,M0060,8.56,0
T582,2025-01-31 21:22:00,C01497,M0346,26.23,0
T8804,2025-01-31 21:24:00,C00902,M0478,61.72,0
T4427,2025-01-31 21:56:00,C00050,M0270,5.38,0
T4931,2025-01-31 22:03:00,C00848,M0275,10.94,0
T8093,2025-01-31 22:07:00,C01140,M0479,20.36,0
T4500,2025-01-31 22:15:00,C01824,M0481,13.0,0
T4398,2025-01-31 22:15:00,C01692,M0196,12.98,0
T1362,2025-01-31 22:27:00,C00784,M0198,43.17,0
T8348,2025-01-31 22:33:00,C01415,M0492,39.5,0
T9235,2025-01-31 22:43:00,C00430,M0139,8.59,0
T7564,2025-01-31 22:45:00,C00759,M0443,28.93,0
T1584,2025-01-31 22:49:00,C00237,M0253,12.33,0
T4258,2025-01-31 23:09:00,C01579,M0416,6.47,0
T3048,2025-01-31 23:22:00,C01177,M0423,21.99,0
T3676,2025-01-31 23:25:00,C01289,M0480,3.84,0
T1307,2025-01-31 23:43:00,C01915,M0211,21.23,0
T2679,2025-01-31 23:49:00,C00083,M0390,26.67,0
T2439,2025-01-31 23:58:00,C00197,M0353,48.79,0
T8620,2025-02-01 00:05:00,C00968,M0367,13.03,0
T8912,2025-02-01 00:08:00,C01929,M0168,8.84,0
T4696,2025-02-01 00:33:00,C00798,M0198,2.38,0
T9625,2025-02-01 00:34:00,C00203,M0233,57.84,0
T7465,2025-02-01 00:38:00,C00854,M0099,2.5,0
T3268,2025-02-01 00:55:00,C01549,M0436,4.15,0
T7687,2025-02-01 01:22:00,C01718,M0429,5.0,0
T3591,2025-02-01 01:24:00,C01584,M0447,6.02,0
T4954,2025-02-01 01:24:00,C00940,M0351,124.3,0
T1829,2025-02-01 01:38:00,C00056,M0264,20.46,0
T4751,2025-02-01 01:39:00,C01352,M0034,2.1,0
T6494,2025-02-01 01:55:00,C00849,M0188,12.74,0
T3464,2025-02-01 01:57:00,C01204,M0461,12.51,0
T4906,2025-02-01 01:57:00,C01104,M0360,19.4,0
T3490,2025-02-01 02:00:00,C01746,M0366,4.78,0
T3670,2025-02-01 02:09:00,C00015,M0255,116.27,0
T7302,2025-02-01 02:26:00,C00360,M0170,11.52,0
T3286,2025-02-01 02:29:00,C01562,M0403,13.21,0
T501,2025-02-01 02:51:00,C01826,M0204,31.07,0
T9211,2025-02-01 02:53:00,C00201,M0263,23.28,0
T1330,2025-02-01 02:53:00,C01594,M0488,26.9,1
T3954,2025-02-01 02:54:00,C00829,M0260,62.19,0
T4123,2025-02-01 02:56:00,C00891,M0332,26.82,0
T4684,2025-02-01 03:05:00,C00385,M0117,11.0,0
T2116,2025-02-01 03:23:00,C00263,M0016,38.08,0
T2346,2025-02-01 03:37:00,C01245,M0353,14.6,0
T1644,2025-02-01 03:39:00,C01677,M0110,20.21,0
T3580,2025-02-01 03:44:00,C01940,M0245,40.74,0
T9989,2025-02-01 04:11:00,C01403,M0492,15.02,0
T2968,2025-02-01 04:20:00,C01723,M0232,14.47,0
T5359,2025-02-01 04:30:00,C00844,M0250,10.87,0
T8040,2025-02-01 04:32:00,C00783,M0392,36.34,0
T6981,2025-02-01 04:41:00,C01310,M0243,5.47,0
T2240,2025-02-01 04:56:00,C00944,M0087,66.83,0
T4283,2025-02-01 05:02:00,C01718,M0098,4.21,0
T4469,2025-02-01 05:08:00,C01023,M0458,26.07,0
T5562,2025-02-01 05:10:00,C01225,M0119,131.52,0
T1812,2025-02-01 05:25:00,C01595,M0447,28.49,0
T2009,2025-02-01 05:36:00,C00659,M0047,24.22,1
T6948,2025-02-01 05:40:00,C00258,M0405,11.87,0
T9099,2025-02-01 05:50:00,C01368,M0239,4.83,0
T8735,2025-02-01 05:59:00,C00483,M0157,17.8,0
T2395,2025-02-01 06:00:00,C01043,M0052,25.58,0
T763,2025-02-01 06:02:00,C01145,M0250,7.13,0
T1700,2025-02-01 06:04:00,C00081,M0400,9.54,0
T336,2025-02-01 06:17:00,C00173,M0276,107.47,0
T3834,2025-02-01 06:26:00,C00328,M0014,6.16,0
T1415,2025-02-01 06:28:00,C01280,M0168,16.93,0
T2174,2025-02-01 06:33:00,C01018,M0249,7.04,0
T5902,2025-02-01 06:39:00,C01036,M0283,13.14,0
T3899,2025-02-01 06:46:00,C01722,M0274,176.93,0
T4697,2025-02-01 07:06:00,C00894,M0255,47.29,0
T1381,2025-02-01 07:24:00,C00761,M0014,9.77,0
T4380,2025-02-01 07:35:00,C00164,M0308,1.72,0
T3837,2025-02-01 07:35:00,C00776,M0217,9.09,0
T2834,2025-02-01 07:36:00,C00111,M0424,12.36,0
T700,2025-02-01 07:46:00,C00265,M0066,51.37,0
T2108,2025-02-01 07:53:00,C00705,M0233,56.56,0
T8429,2025-02-01 07:57:00,C01486,M0371,107.83,0
T6996,2025-02-01 08:04:00,C01998,M0121,38.42,0
T6459,2025-02-01 08:36:00,C00909,M0278,283.29,0
T9684,2025-02-01 08:47:00,C00329,M0111,5.5,0
T6614,2025-02-01 08:58:00,C01901,M0171,29.19,0
T1289,2025-02-01 09:06:00,C00592,M0270,11.24,1
T5970,2025-02-01 09:21:00,C01547,M0008,9.03,0
T5852,2025-02-01 09:23:00,C00543,M0439,24.26,0
T6242,2025-02-01 09:32:00,C00153,M0016,30.98,0
T5131,2025-02-01 09:46:00,C00615,M0411,20.33,0
T2680,2025-02-01 09:52:00,C00992,M0423,32.2,0
T313,2025-02-01 09:56:00,C00799,M0062,83.61,0
T1796,2025-02-01 10:01:00,C01472,M0475,8.29,0
T3734,2025-02-01 10:02:00,C01390,M0278,31.91,0
T6037,2025-02-01 10:06:00,C00244,M0463,16.3,0
T2560,2025-02-01 10:13:00,C01283,M0406,40.72,0
T6567,2025-02-01 10:14:00,C00092,M0441,21.38,0
T5413,2025-02-01 10:16:00,C01369,M0302,28.16,0
T6071,2025-02-01 10:24:00,C01477,M0304,5.13,0
T4030,2025-02-01 10:30:00,C01282,M0473,28.59,0
T1879,2025-02-01 10:32:00,C01111,M0443,34.28,0
T4374,2025-02-01 10:36:00,C00721,M0194,76.74,0
T5289,2025-02-01 10:43:00,C01100,M0288,71.93,0
T9487,2025-02-01 11:12:00,C01556,M0350,33.43,0
T6804,2025-02-01 11:37:00,C00918,M0276,2.56,0
T5896,2025-02-01 11:49:00,C00356,M0391,32.11,0
T1792,2025-02-01 11:50:00,C00343,M0314,41.72,0
T9628,2025-02-01 12:11:00,C01982,M0484,83.36,0
T1992,2025-02-01 12:19:00,C01716,M0008,5.1,0
T9520,2025-02-01 12:22:00,C00439,M0374,17.98,0
T4881,2025-02-01 12:37:00,C01877,M0277,2.55,0
T7868,2025-02-01 12:46:00,C00712,M0486,29.14,0
T3453,2025-02-01 12:49:00,C01160,M0209,13.07,0
T1272,2025-02-01 13:00:00,C00582,M0018,500.71,1
T5653,2025-02-01 13:16:00,C01313,M0214,13.37,0
T9742,2025-02-01 13:19:00,C01468,M0416,18.87,0
T649,2025-02-01 13:25:00,C00712,M0043,7.33,0
T3875,2025-02-01 13:55:00,C01117,M0294,82.23,0
T1766,2025-02-01 14:20:00,C00675,M0050,17.92,0
T278,2025-02-01 14:45:00,C00694,M0155,20.55,0
T7221,2025-02-01 14:48:00,C00454,M0458,21.72,0
T8708,2025-02-01 14:52:00,C00939,M0285,15.42,0
T4811,2025-02-01 14:56:00,C01772,M0220,10.81,0
T1561,2025-02-01 14:59:00,C00226,M0259,27.93,0
T4703,2025-02-01 15:01:00,C01446,M0034,14.99,0
T707,2025-02-01 15:03:00,C01463,M0366,101.51,0
T403,2025-02-01 15:03:00,C00768,M0020,16.82,0
T970,2025-02-01 15:18:00,C01720,M0293,28.82,0
T9417,2025-02-01 15:25:00,C00011,M0234,33.0,0
T901,2025-02-01 15:47:00,C00507,M0233,5.61,0
T8578,2025-02-01 15:51:00,C01131,M0060,11.88,0
T2610,2025-02-01 16:03:00,C00103,M0322,20.02,0
T3814,2025-02-01 16:07:00,C01227,M0079,5.81,0
T8982,2025-02-01 16:15:00,C00616,M0307,20.58,0
T4663,2025-02-01 16:19:00,C01968,M0125,121.25,0
T7162,2025-02-01 16:41:00,C00511,M0425,114.22,0
T8961,2025-02-01 16:47:00,C01293,M0438,10.71,0
T1494,2025-02-01 16:48:00,C00416,M0391,58.52,0
T1197,2025-02-01 16:48:00,C01753,M0220,7.68,0
T3624,2025-02-01 17:11:00,C00388,M0223,86.8,0
T9159,2025-02-01 17:19:00,C00092,M0326,20.7,0
T8681,2025-02-01 17:27:00,C01153,M0228,3.98,0
T6648,2025-02-01 17:29:00,C00890,M0158,42.72,0
T9724,2025-02-01 17:48:00,C01138,M0240,5.35,0
T8396,2025-02-01 17:52:00,C01302,M0428,108.16,0
T297,2025-02-01 17:54:00,C01492,M0384,60.97,0
T7483,2025-02-01 17:57:00,C00253,M0343,42.91,0
T3165,2025-02-01 18:14:00,C01675,M0470,29.05,0
T3778,2025-02-01 18:20:00,C01600,M0287,5.01,0
T5886,2025-02-01 18:27:00,C01908,M0145,16.9,0
T62,2025-02-01 18:38:00,C01764,M0089,24.89,0
T5873,2025-02-01 18:40:00,C01184,M0054,68.02,0
T1086,2025-02-01 18:45:00,C00092,M0499,12.22,0
T8935,2025-02-01 18:51:00,C01183,M0115,51.15,0
T7206,2025-02-01 18:52:00,C01334,M0396,21.39,0
T9056,2025-02-01 19:04:00,C01949,M0499,98.26,0
T9512,2025-02-01 19:18:00,C01320,M0323,54.5,0
T4074,2025-02-01 19:20:00,C01017,M0465,40.69,0
T8267,2025-02-01 19:27:00,C01882,M0086,5.85,0
T7639,2025-02-01 19:29:00,C01498,M0022,27.97,0
T3970,2025-02-01 19:34:00,C00846,M0022,10.21,0
T4048,2025-02-01 19:53:00,C01172,M0333,39.6,0
T7825,2025-02-01 19:56:00,C00155,M0007,9.3,0
T2392,2025-02-01 19:58:00,C00621,M0125,25.77,0
T4664,2025-02-01 19:58:00,C00922,M0007,4.2,0
T8877,2025-02-01 20:13:00,C01146,M0291,34.11,0
T5238,2025-02-01 20:25:00,C01773,M0480,38.82,0
T5657,2025-02-01 20:35:00,C00174,M0353,81.18,0
T7843,2025-02-01 20:50:00,C01687,M0320,36.1,0
T1820,2025-02-01 20:53:00,C00650,M0217,68.35,0
T5316,2025-02-01 20:56:00,C00405,M0338,6.26,0
T4425,2025-02-01 21:13:00,C01055,M0439,63.16,0
T4998,2025-02-01 21:27:00,C01891,M0224,5.91,0
T7649,2025-02-01 21:29:00,C01720,M0314,16.79,0
T4977,2025-02-01 21:39:00,C00806,M0288,124.27,1
T3506,2025-02-01 22:08:00,C00095,M0187,17.54,0
T4726,2025-02-01 22:31:00,C00028,M0085,17.2,0
T3805,2025-02-01 22:42:00,C01451,M0213,58.68,0
T6930,2025-02-01 22:55:00,C01083,M0251,4.88,0
T7501,2025-02-01 22:55:00,C00262,M0313,9.5,0
T6274,2025-02-01 23:12:00,C01432,M0281,48.43,0
T2823,2025-02-01 23:17:00,C00595,M0037,27.63,0
T6330,2025-02-01 23:20:00,C01826,M0172,15.16,0
T6454,2025-02-01 23:21:00,C01106,M0093,120.66,0
T8237,2025-02-01 23:37:00,C00752,M0444,2.03,0
T8043,2025-02-01 23:53:00,C01687,M0155,13.41,0
T3410,2025-02-02 00:12:00,C01681,M0268,10.45,0
T6724,2025-02-02 00:17:00,C00499,M0393,7.23,0
T7067,2025-02-02 00:18:00,C01408,M0313,21.4,0
T3292,2025-02-02 00:19:00,C01756,M0438,19.05,0
T3442,2025-02-02 00:21:00,C01467,M0365,80.81,0
T7532,2025-02-02 00:38:00,C01320,M0381,10.02,0
T5576,2025-02-02 00:41:00,C01763,M0264,46.72,0
T5272,2025-02-02 01:02:00,C00793,M0295,35.91,0
T8957,2025-02-02 01:04:00,C01393,M0133,4.36,0
T4766,2025-02-02 01:11:00,C00929,M0070,9.19,0
T3455,2025-02-02 01:14:00,C00130,M0271,26.6,0
T8129,2025-02-02 01:17:00,C00465,M0057,7.65,0
T1096,2025-02-02 01:23:00,C00265,M0075,19.15,0
T4027,2025-02-02 01:23:00,C00457,M0125,19.45,0
T1731,2025-02-02 01:23:00,C01501,M0109,20.74,0
T1683,2025-02-02 01:27:00,C01780,M0364,13.89,0
T3642,2025-02-02 01:29:00,C01973,M0212,50.91,0
T4675,2025-02-02 01:32:00,C00961,M0322,70.28,0
T399,2025-02-02 01:35:00,C01109,M0002,85.57,0
T8380,2025-02-02 01:42:00,C01283,M0079,46.95,0
T9498,2025-02-02 01:53:00,C01767,M0193,12.44,0
T1001,2025-02-02 01:57:00,C00988,M0157,26.18,0
T7607,2025-02-02 02:02:00,C01226,M0240,25.26,0
T273,2025-02-02 02:14:00,C00988,M0094,34.98,0
T6016,2025-02-02 02:16:00,C01609,M0310,16.65,0
T4190,2025-02-02 02:18:00,C01816,M0002,37.51,0
T8406,2025-02-02 02:19:00,C00947,M0486,18.86,0
T4026,2025-02-02 02:20:00,C01622,M0127,7.23,0
T4625,2025-02-02 02:23:00,C01823,M0390,67.45,0
T8139,2025-02-02 02:28:00,C01746,M0242,56.99,0
T6635,2025-02-02 02:33:00,C00329,M0190,16.66,0
T1088,2025-02-02 02:40:00,C01434,M0327,283.98,0
T9238,2025-02-02 02:46:00,C00894,M0224,31.87,0
T5375,2025-02-02 02:50:00,C01400,M0126,4.61,0
T828,2025-02-02 03:11:00,C00275,M0167,2.29,0
T4543,2025-02-02 03:27:00,C00508,M0055,3.93,0
T4004,2025-02-02 03:29:00,C01144,M0122,8.5,0
T9530,2025-02-02 03:40:00,C01201,M0115,33.5,0
T2822,2025-02-02 03:45:00,C01091,M0079,76.67,0
T4278,2025-02-02 03:53:00,C00398,M0345,9.44,0
T6773,2025-02-02 04:10:00,C00563,M0494,7.43,0
T2236,2025-02-02 04:12:00,C00683,M0282,56.59,0
T5209,2025-02-02 04:15:00,C01571,M0406,54.45,0
T9212,2025-02-02 04:51:00,C00633,M0388,9.37,1
T8308,2025-02-02 05:09:00,C01702,M0427,119.55,0
T2976,2025-02-02 05:23:00,C00119,M0002,39.28,0
T9012,2025-02-02 05:24:00,C01960,M0037,30.54,0
T8647,2025-02-02 05:32:00,C01986,M0062,16.03,0
T1996,2025-02-02 05:33:00,C01053,M0191,7.43,0
T5773,2025-02-02 05:38:00,C01061,M0261,28.14,0
T5343,2025-02-02 05:38:00,C01520,M0497,18.81,0
T632,2025-02-02 05:47:00,C01432,M0230,6.0,0
T7841,2025-02-02 06:11:00,C00291,M0130,60.24,0
T3647,2025-02-02 06:33:00,C00929,M0360,32.56,0
T2127,2025-02-02 06:39:00,C01490,M0407,34.17,0
T2440,2025-02-02 06:46:00,C01239,M0394,94.95,0
T6698,2025-02-02 07:01:00,C00638,M0244,8.16,0
T8778,2025-02-02 07:01:00,C00997,M0219,18.27,1
T7324,2025-02-02 07:05:00,C01266,M0371,19.5,0
T5935,2025-02-02 07:11:00,C01598,M0231,48.62,0
T894,2025-02-02 07:14:00,C00448,M0016,34.45,0
T4712,2025-02-02 07:25:00,C01439,M0155,6.76,0
T7847,2025-02-02 07:31:00,C01388,M0105,69.92,0
T8808,2025-02-02 07:40:00,C00945,M0379,159.34,0
T673,2025-02-02 07:40:00,C00756,M0446,5.67,0
T1476,2025-02-02 07:42:00,C01283,M0031,7.5,0
T5619,2025-02-02 07:46:00,C01970,M0470,21.22,0
T7214,2025-02-02 08:02:00,C01565,M0058,25.24,0
T2999,2025-02-02 08:11:00,C01291,M0282,14.1,0
T172,2025-02-02 08:16:00,C01223,M0150,390.09,0
T1445,2025-02-02 08:40:00,C00819,M0405,20.44,0
T3607,2025-02-02 08:47:00,C01335,M0141,9.14,0
T3113,2025-02-02 08:59:00,C01507,M0070,15.69,0
T4575,2025-02-02 09:26:00,C00077,M0432,27.12,0
T2213,2025-02-02 09:39:00,C00559,M0366,14.14,0
T7704,2025-02-02 09:40:00,C00112,M0226,7.25,0
T4797,2025-02-02 09:55:00,C00752,M0334,13.51,0
T5335,2025-02-02 10:06:00,C00350,M0395,11.35,0
T7575,2025-02-02 10:11:00,C01636,M0277,18.82,0
T7577,2025-02-02 10:14:00,C01255,M0141,25.37,0
T7294,2025-02-02 10:25:00,C00519,M0030,41.85,0
T9981,2025-02-02 10:27:00,C01603,M0193,35.31,0
T9689,2025-02-02 10:30:00,C01763,M0288,12.75,0
T8691,2025-02-02 10:35:00,C01003,M0101,7.81,0
T186,2025-02-02 10:37:00,C01511,M0289,129.42,0
T9915,2025-02-02 10:48:00,C00491,M0212,7.37,0
T557,2025-02-02 10:52:00,C01480,M0112,7.54,0
T9927,2025-02-02 10:52:00,C00734,M0350,59.22,0
T2941,2025-02-02 10:53:00,C00369,M0096,5.03,1
T3086,2025-02-02 10:57:00,C01705,M0160,34.45,0
T8149,2025-02-02 10:57:00,C01621,M0420,3.17,0
T2897,2025-02-02 10:58:00,C00806,M0143,10.61,0
T5834,2025-02-02 11:11:00,C01447,M0321,18.74,0
T4519,2025-02-02 11:14:00,C01958,M0448,41.08,0
T2677,2025-02-02 11:20:00,C01563,M0466,11.03,0
T8405,2025-02-02 11:21:00,C01744,M0113,23.55,0
T6874,2025-02-02 11:22:00,C00654,M0434,30.81,0
T5122,2025-02-02 11:59:00,C00596,M0112,14.21,0
T2406,2025-02-02 12:04:00,C00591,M0485,65.2,0
T5210,2025-02-02 12:06:00,C00658,M0291,153.21,0
T1975,2025-02-02 12:19:00,C01283,M0062,19.88,0
T6736,2025-02-02 12:25:00,C00371,M0393,10.61,0
T1238,2025-02-02 12:28:00,C01839,M0341,11.87,0
T4639,2025-02-02 12:30:00,C00385,M0480,8.0,0
T3267,2025-02-02 12:40:00,C01812,M0123,8.46,0
T231,2025-02-02 12:43:00,C01622,M0030,63.56,0
T2572,2025-02-02 12:50:00,C00520,M0482,27.16,0
T2250,2025-02-02 12:51:00,C00585,M0262,22.68,0
T6541,2025-02-02 12:54:00,C01053,M0390,8.14,0
T2378,2025-02-02 12:57:00,C01646,M0189,17.35,0
T9697,2025-02-02 13:14:00,C01235,M0259,14.55,0
T1995,2025-02-02 13:21:00,C01814,M0357,27.51,0
T6776,2025-02-02 13:40:00,C01212,M0050,27.68,0
T9039,2025-02-02 13:50:00,C01028,M0068,43.58,0
T4857,2025-02-02 14:02:00,C01844,M0428,5.12,0
T8928,2025-02-02 14:06:00,C01368,M0316,60.51,0
T9194,2025-02-02 14:10:00,C01571,M0497,86.72,0
T8468,2025-02-02 14:16:00,C00660,M0352,35.62,0
T9539,2025-02-02 14:20:00,C01265,M0401,9.17,0
T8221,2025-02-02 14:30:00,C01023,M0086,5.43,0
T511,2025-02-02 14:39:00,C01279,M0134,18.16,0
T262,2025-02-02 14:55:00,C01724,M0051,92.45,0
T3835,2025-02-02 14:56:00,C00589,M0247,11.89,0
T5984,2025-02-02 15:14:00,C01272,M0493,64.92,0
T5106,2025-02-02 15:19:00,C00984,M0225,15.88,0
T8788,2025-02-02 15:33:00,C01458,M0148,6.98,0
T5516,2025-02-02 15:34:00,C00223,M0155,12.8,0
T1917,2025-02-02 16:15:00,C00180,M0185,14.1,0
T1169,2025-02-02 16:17:00,C01710,M0205,13.57,0
T7765,2025-02-02 16:18:00,C01655,M0170,18.34,0
T1818,2025-02-02 16:24:00,C00562,M0455,15.77,0
T3842,2025-02-02 16:28:00,C01187,M0019,11.32,0
T2287,2025-02-02 16:36:00,C01537,M0119,18.77,0
T8893,2025-02-02 16:38:00,C01106,M0093,36.25,0
T8437,2025-02-02 16:45:00,C01211,M0307,40.47,0
T3197,2025-02-02 16:53:00,C00354,M0363,3.48,0
T9477,2025-02-02 16:56:00,C01019,M0132,4.26,0
T8492,2025-02-02 16:58:00,C01411,M0327,15.57,0
T5119,2025-02-02 17:01:00,C00755,M0361,39.44,0
T5055,2025-02-02 17:11:00,C01618,M0476,1.98,0
T3671,2025-02-02 17:18:00,C01114,M0149,35.61,0
T3903,2025-02-02 17:35:00,C01546,M0450,82.98,0
T3694,2025-02-02 17:53:00,C00520,M0269,4.91,0
T9531,2025-02-02 18:16:00,C00607,M0498,9.74,0
T4185,2025-02-02 18:35:00,C00852,M0350,58.21,0
T306,2025-02-02 18:42:00,C01835,M0250,25.76,0
T5950,2025-02-02 18:44:00,C01553,M0300,129.41,0
T7924,2025-02-02 18:58:00,C00135,M0433,12.99,0
T4282,2025-02-02 19:01:00,C01543,M0075,23.94,0
T5237,2025-02-02 19:04:00,C01301,M0184,47.79,0
T5536,2025-02-02 19:14:00,C01704,M0308,16.48,0
T2357,2025-02-02 19:21:00,C01652,M0488,37.15,0
T225,2025-02-02 19:34:00,C01100,M0101,2.63,0
T8292,2025-02-02 19:38:00,C01135,M0123,72.21,0
T8738,2025-02-02 19:59:00,C00770,M0343,24.91,0
T516,2025-02-02 20:00:00,C00390,M0297,106.89,0
T5537,2025-02-02 20:11:00,C00174,M0411,75.66,0
T489,2025-02-02 20:15:00,C01198,M0043,17.73,0
T4702,2025-02-02 20:15:00,C00851,M0300,167.99,0
T2637,2025-02-02 20:19:00,C01814,M0152,20.37,0
T7082,2025-02-02 20:19:00,C01284,M0061,40.78,0
T1275,2025-02-02 20:24:00,C00604,M0048,30.03,0
T8550,2025-02-02 20:27:00,C00109,M0280,47.25,0
T5540,2025-02-02 20:35:00,C01484,M0398,29.16,0
T8533,2025-02-02 20:42:00,C00051,M0167,15.11,0
T283,2025-02-02 20:53:00,C00106,M0178,137.05,1
T7039,2025-02-02 21:00:00,C00200,M0420,49.62,0
T7680,2025-02-02 21:16:00,C00672,M0084,8.59,0
T910,2025-02-02 21:22:00,C01611,M0183,6.91,0
T5248,2025-02-02 21:25:00,C01068,M0416,70.84,0
T9955,2025-02-02 21:27:00,C01317,M0077,19.99,0
T7094,2025-02-02 21:34:00,C01372,M0409,36.29,0
T3538,2025-02-02 21:37:00,C01735,M0390,3.05,0
T4217,2025-02-02 22:06:00,C01471,M0040,4.2,0
T1902,2025-02-02 22:14:00,C00297,M0356,6.85,0
T8687,2025-02-02 22:56:00,C01039,M0020,8.84,0
T9717,2025-02-02 23:22:00,C01758,M0204,88.63,0
T3180,2025-02-02 23:38:00,C01392,M0225,14.82,0
T1549,2025-02-02 23:57:00,C00797,M0191,36.97,0
T1057,2025-02-03 00:03:00,C00104,M0343,133.39,1
T9161,2025-02-03 00:33:00,C01600,M0464,8.9,0
T3666,2025-02-03 00:42:00,C00775,M0412,5.35,0
T4847,2025-02-03 00:54:00,C00637,M0207,11.6,0
T4578,2025-02-03 00:54:00,C01296,M0160,142.21,0
T6798,2025-02-03 01:08:00,C01519,M0245,31.34,0
T3545,2025-02-03 01:11:00,C01236,M0488,29.39,0
T9213,2025-02-03 01:18:00,C01532,M0394,14.0,0
T7866,2025-02-03 01:19:00,C00110,M0209,11.27,0
T640,2025-02-03 01:25:00,C01061,M0329,60.19,0
T1861,2025-02-03 01:34:00,C00292,M0335,17.15,0
T6953,2025-02-03 01:51:00,C00190,M0252,7.66,0
T7425,2025-02-03 01:56:00,C00779,M0166,11.35,0
T1524,2025-02-03 01:58:00,C01784,M0152,12.65,0
T6008,2025-02-03 02:05:00,C01880,M0010,29.52,0
T7869,2025-02-03 02:17:00,C00106,M0195,36.04,0
T6187,2025-02-03 02:22:00,C01725,M0460,47.24,0
T7333,2025-02-03 02:23:00,C00802,M0155,15.95,0
T4392,2025-02-03 02:24:00,C00348,M0143,21.69,0
T2332,2025-02-03 02:44:00,C00703,M0421,17.8,0
T6532,2025-02-03 02:51:00,C00198,M0111,15.4,0
T2480,2025-02-03 03:01:00,C01055,M0152,12.55,0
T8197,2025-02-03 03:08:00,C00847,M0315,29.18,0
T9366,2025-02-03 03:34:00,C00318,M0485,267.29,0
T7160,2025-02-03 04:01:00,C01672,M0157,123.09,0
T4840,2025-02-03 04:04:00,C01764,M0038,10.91,0
T6179,2025-02-03 04:06:00,C00780,M0286,40.99,0
T3160,2025-02-03 04:15:00,C01400,M0047,14.96,0
T7383,2025-02-03 04:19:00,C00078,M0045,18.81,0
T9494,2025-02-03 04:20:00,C01966,M0435,45.15,0
T4467,2025-02-03 04:28:00,C01528,M0318,38.8,0
T6790,2025-02-03 04:41:00,C00864,M0345,207.44,0
T8273,2025-02-03 04:59:00,C00378,M0081,6.67,0
T9336,2025-02-03 05:09:00,C01065,M0290,13.06,0
T3619,2025-02-03 05:12:00,C01691,M0069,46.95,0
T1650,2025-02-03 05:17:00,C00634,M0133,32.57,0
T3823,2025-02-03 05:37:00,C01081,M0447,3.13,0
T4280,2025-02-03 05:41:00,C00330,M0326,24.52,0
T2154,2025-02-03 05:44:00,C00910,M0411,14.41,0
T1050,2025-02-03 06:02:00,C00111,M0449,41.44,0
T4695,2025-02-03 06:13:00,C00981,M0063,205.56,0
T6596,2025-02-03 06:14:00,C01354,M0440,9.31,0
T4329,2025-02-03 06:17:00,C01296,M0334,89.77,0
T1774,2025-02-03 06:28:00,C00488,M0336,71.67,0
T6565,2025-02-03 06:34:00,C01151,M0337,21.65,0
T836,2025-02-03 06:35:00,C00589,M0065,68.87,0
T6233,2025-02-03 06:42:00,C01712,M0402,10.28,0
T1239,2025-02-03 06:44:00,C00723,M0455,13.2,0
T681,2025-02-03 06:46:00,C01494,M0029,20.67,0
T9200,2025-02-03 06:48:00,C00259,M0062,63.29,0
T9519,2025-02-03 06:48:00,C01654,M0002,8.7,0
T5114,2025-02-03 06:49:00,C00753,M0143,11.9,0
T7984,2025-02-03 06:54:00,C01940,M0338,64.3,0
T4369,2025-02-03 06:57:00,C01578,M0141,28.38,0
T2685,2025-02-03 07:05:00,C01303,M0202,21.7,0
T5236,2025-02-03 07:07:00,C00413,M0399,17.99,0
T8677,2025-02-03 07:12:00,C01430,M0413,79.17,0
T8996,2025-02-03 07:25:00,C00084,M0460,14.99,0
T5996,2025-02-03 07:35:00,C01536,M0309,14.98,0
T9810,2025-02-03 07:53:00,C01080,M0195,102.35,0
T7341,2025-02-03 07:57:00,C00667,M0018,16.68,0
T9545,2025-02-03 08:02:00,C01146,M0249,22.2,0
T4929,2025-02-03 08:03:00,C00560,M0265,64.2,0
T4393,2025-02-03 08:08:00,C01865,M0373,25.91,0
T8059,2025-02-03 08:37:00,C01698,M0136,38.69,0
T8723,2025-02-03 09:15:00,C01313,M0334,10.96,0
T8432,2025-02-03 09:53:00,C01176,M0329,54.74,0
T8261,2025-02-03 09:54:00,C01116,M0138,34.33,0
T6417,2025-02-03 10:08:00,C01909,M0107,17.86,0
T549,2025-02-03 10:16:00,C00731,M0172,83.52,0
T8645,2025-02-03 10:17:00,C00851,M0105,168.74,0
T90,2025-02-03 11:10:00,C01079,M0005,19.74,0
